experience_idx,epoch_idx,avg_acc_seen,acc_current
0,0,0.955400001257658,0.9554
0,1,0.9873600006103516,0.9874
0,2,0.9896600004285574,0.9897
0,3,0.9908800004050136,0.9909
0,4,0.9922200003638864,0.9922
0,5,0.9922400000505149,0.9922
0,6,0.9925600001588464,0.9926
0,7,0.9925400000065565,0.9925
0,8,0.9928000001236796,0.9928
0,9,0.9930400000885129,0.993
0,10,0.9928800002671778,0.9929
0,11,0.9934600000269711,0.9935
0,12,0.9930200004018843,0.993
0,13,0.9935200000181794,0.9935
0,14,0.9938600002788007,0.9939
0,15,0.9936800003051758,0.9937
0,16,0.9935000003315508,0.9935
0,17,0.993300000205636,0.9933
0,18,0.9936800003051758,0.9937
0,19,0.9937599999830127,0.9938
1,0,0.9960900000296533,1.0
1,1,0.9962200000882149,1.0
1,2,0.9966300001833588,1.0
1,3,0.9967900000046939,1.0
1,4,0.9969600001350045,1.0
1,5,0.9969600001350045,1.0
1,6,0.9969099999871105,1.0
1,7,0.9969699999783188,1.0
1,8,0.9969500000588596,1.0
1,9,0.9969300001394004,1.0
1,10,0.9969399999827147,1.0
1,11,0.9969399999827147,1.0
1,12,0.9969300001394004,1.0
1,13,0.9969399999827147,1.0
1,14,0.9969300001394004,1.0
1,15,0.9969200000632554,1.0
1,16,0.9969099999871105,1.0
1,17,0.9969300001394004,1.0
1,18,0.9969099999871105,1.0
1,19,0.9969200000632554,1.0
2,0,0.9917866668353478,0.9828
2,1,0.9919200004078448,0.9831
2,2,0.9925866670285662,0.9844
2,3,0.9926733335790535,0.9846
2,4,0.9925000003228585,0.9843
2,5,0.992546666568766,0.9843
2,6,0.9926800002964834,0.9844
2,7,0.9928733333945274,0.9848
2,8,0.9929466666653752,0.9851
2,9,0.9931266669494411,0.9855
2,10,0.9931866667854289,0.9857
2,11,0.993300000205636,0.9861
2,12,0.9933533334794143,0.9862
2,13,0.9932866669259965,0.986
2,14,0.9933533336346348,0.9862
2,15,0.9933933336287737,0.9863
2,16,0.993360000041624,0.9862
2,17,0.9934266669054826,0.9864
2,18,0.9935000003315508,0.9865
2,19,0.9935133333007494,0.9867
3,0,0.9900800002506003,0.9828
3,1,0.9903550003655255,0.9832
3,2,0.9903100001392886,0.9835
3,3,0.9904050000477582,0.9829
3,4,0.9911650001304224,0.9849
3,5,0.9913100000703707,0.9848
3,6,0.9904850001912564,0.9832
3,7,0.9912900002673268,0.9852
3,8,0.9914000000571832,0.9852
3,9,0.9914500002050772,0.985
3,10,0.9913750003324822,0.9848
3,11,0.9913950001355261,0.9854
3,12,0.9915650002658367,0.9857
3,13,0.9908400001004338,0.9839
3,14,0.9913100001867861,0.9852
3,15,0.9913800002541393,0.9854
3,16,0.9916750002885237,0.9859
3,17,0.9914950000820681,0.9853
3,18,0.9914500002050772,0.9851
3,19,0.9912100001238286,0.9849
4,0,0.9890320003032684,0.983
4,1,0.9878680001944303,0.9812
4,2,0.9887200003489852,0.9826
4,3,0.9881640002131462,0.9812
4,4,0.9892960004508495,0.9836
4,5,0.9893760005012154,0.9836
4,6,0.9896560003049671,0.9841
4,7,0.988532000221312,0.982
4,8,0.988756000250578,0.9823
4,9,0.9891360002569854,0.9832
4,10,0.9889840004965663,0.9828
4,11,0.9896080002188683,0.9839
4,12,0.9886800003238022,0.9824
4,13,0.9891600004397333,0.9831
4,14,0.9895240005105734,0.9836
4,15,0.9882880002260208,0.9818
4,16,0.989632000029087,0.9839
4,17,0.9896200003102422,0.9839
4,18,0.9893760004080832,0.9835
4,19,0.9895600002259016,0.9837
5,0,0.988252199919951,0.978
5,1,0.9877443356807116,0.9758
5,2,0.9876419759122897,0.9735
5,3,0.986968760797654,0.9768
5,4,0.9867286077523992,0.9763
5,5,0.9878545697475679,0.979
5,6,0.9887954966410399,0.9808
5,7,0.9875514262935967,0.978
5,8,0.9872207241336899,0.9778
5,9,0.9886813254727416,0.9803
5,10,0.9883742448696266,0.9795
5,11,0.9883899925111752,0.9788
5,12,0.9882522001215747,0.977
5,13,0.9872207240603222,0.9768
5,14,0.9868860852938846,0.9773
5,15,0.9875671743366329,0.977
5,16,0.9887443161856352,0.9758
5,17,0.9884096774742691,0.9783
5,18,0.9877285884480568,0.9793
5,19,0.9873506431140316,0.9783
