experience_idx,epoch_idx,avg_acc_seen,acc_current
0,0,0.9572199992835522,0.9572
0,1,0.9572199992835522,0.9572
0,2,0.9572199992835522,0.9572
0,3,0.9809800013899803,0.981
0,4,0.988540000282228,0.9885
0,5,0.9891200000420213,0.9891
0,6,0.989160000346601,0.9892
0,7,0.9896200001239777,0.9896
0,8,0.9909199997782707,0.9909
0,9,0.9919199999421835,0.9919
0,10,0.9924600003287196,0.9925
0,11,0.9923000000417233,0.9923
0,12,0.9924600003287196,0.9925
0,13,0.9925800003111362,0.9926
0,14,0.9927000002935529,0.9927
0,15,0.9927600002847612,0.9928
0,16,0.9928200002759695,0.9928
0,17,0.9927600002847612,0.9928
0,18,0.9931800002232194,0.9932
0,19,0.9932000003755093,0.9932
1,0,0.9954200000502169,1.0
1,1,0.9956200001761317,1.0
1,2,0.9958999999798834,1.0
1,3,0.9959599999710917,1.0
1,4,0.9960900000296533,1.0
1,5,0.9961000001057982,1.0
1,6,0.9960900000296533,1.0
1,7,0.9962000001687557,1.0
1,8,0.996260000159964,1.0
1,9,0.996250000083819,1.0
1,10,0.996430000057444,1.0
1,11,0.9965100002009422,1.0
1,12,0.9965200000442564,1.0
1,13,0.9965800000354648,1.0
1,14,0.9966700000222772,1.0
1,15,0.9966300001833588,1.0
1,16,0.9967200001701713,1.0
1,17,0.996820000000298,1.0
1,18,0.9969099999871105,1.0
1,19,0.9968100001569837,1.0
2,0,0.9906266666948795,0.9812
2,1,0.9907533333947262,0.9828
2,2,0.9906866665308675,0.9827
2,3,0.9909800002351403,0.9825
2,4,0.9912266669174036,0.9826
2,5,0.9913733334590992,0.9824
2,6,0.9916600001355013,0.9829
2,7,0.9919400000944734,0.9834
2,8,0.9918800002584854,0.9832
2,9,0.9920533335146805,0.9836
2,10,0.99206000007689,0.9836
2,11,0.9918933333829045,0.9831
2,12,0.9923333331632117,0.9843
2,13,0.992360000188152,0.9843
2,14,0.992373333312571,0.9845
2,15,0.9924800000153482,0.9847
2,16,0.9925933335907757,0.9851
2,17,0.9926266668674847,0.9852
2,18,0.9927066668557624,0.9855
2,19,0.9928066666858891,0.9857
3,0,0.9776550000533462,0.974
3,1,0.9805149999447167,0.9812
3,2,0.980805000057444,0.9816
3,3,0.9811750000808388,0.9829
3,4,0.9815849999431521,0.9839
3,5,0.9819350000470877,0.9849
3,6,0.9821250000968575,0.9852
3,7,0.9823249999899417,0.9859
3,8,0.9826050000265241,0.9866
3,9,0.9825999999884516,0.9866
3,10,0.9828449999913573,0.9866
3,11,0.9896100002806634,0.9867
3,12,0.9898350001312792,0.9872
3,13,0.9904899999964982,0.9869
3,14,0.9900400005280972,0.9872
3,15,0.9909650003537536,0.9874
3,16,0.9913049999540817,0.9871
3,17,0.9914000001735985,0.9872
3,18,0.9910600001458079,0.9872
3,19,0.9916050003757846,0.9872
4,0,0.9815880002453923,0.9824
4,1,0.9813000001013279,0.9824
4,2,0.9886080004274845,0.9842
4,3,0.9893320003524423,0.9852
4,4,0.9899160001732525,0.9854
4,5,0.9899920001931605,0.9863
4,6,0.9899320004507899,0.9859
4,7,0.989784000441432,0.9864
4,8,0.9901640001990017,0.9863
4,9,0.9899560004472733,0.9865
4,10,0.9902960002727923,0.9862
4,11,0.9898880003020167,0.9863
4,12,0.9903120002083596,0.9863
4,13,0.9899280002340675,0.9865
4,14,0.9903560003571329,0.9868
4,15,0.9903000002726913,0.9866
4,16,0.9903840001672506,0.9867
4,17,0.9902480002798256,0.9861
4,18,0.9907200003042818,0.9866
4,19,0.9909040002152324,0.9871
5,0,0.9105765649961258,0.9853
5,1,0.9228125453379629,0.984
5,2,0.962673963485772,0.9825
5,3,0.9778350818987062,0.9875
5,4,0.9840081894411272,0.982
5,5,0.9786539636699363,0.9778
5,6,0.9785476671262489,0.9738
5,7,0.9759571667877134,0.971
5,8,0.9285250323238321,0.9713
5,9,0.9140371275795006,0.9798
5,10,0.9099387814832572,0.9835
5,11,0.9090529725864717,0.98
5,12,0.9097301255066742,0.979
5,13,0.9107734113838526,0.979
5,14,0.9119741766743277,0.9813
5,15,0.9138639027118818,0.985
5,16,0.9151315939359346,0.986
5,17,0.9165213306705355,0.9845
5,18,0.9179779946898571,0.984
5,19,0.9193165495466143,0.9835
